state,county,race,gender,age,househd_size,num_child,num_elder,owner,pets,income,edu,evac
MS,jackson county,white or caucasian,male,49.0,2.0,0.0,0.0,own,no [skip to q108],"less than $15,000",college graduate,"yes, evacuated"
MS,jackson county,african american or black,female,48.0,2.0,0.0,0.0,own,no [skip to q108],"less than $15,000",some high school,"yes, evacuated"
MS,jackson county,white or caucasian,female,50.0,4.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some high school,"yes, evacuated"
LA,jefferson parish,white or caucasian,male,54.0,3.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
LA,plaquemines parish,white or caucasian,female,39.0,6.0,3.0,0.0,own,yes,,high school graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,female,63.0,1.0,,,own,no [skip to q108],"less than $15,000",college graduate,"yes, evacuated"
LA,st. charles parish,african american or black,female,80.0,1.0,,,rent,no [skip to q108],,high school graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,71.0,2.0,0.0,0.0,own,no [skip to q108],,some college,"yes, evacuated"
AL,mobile county,african american or black,male,38.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",some high school,"yes, evacuated"
LA,st. bernard parish,white or caucasian,female,37.0,5.0,3.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
LA,st. tammany parish,white or caucasian,male,37.0,4.0,2.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
LA,st. charles parish,white or caucasian,female,37.0,4.0,2.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,hancock county,white or caucasian,female,45.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
MS,jackson county,white or caucasian,female,70.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,st. john the baptist parish,white or caucasian,female,63.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,48.0,2.0,0.0,0.0,own,yes,,post graduate,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,75.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,hancock county,white or caucasian,male,37.0,4.0,2.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
MS,jackson county,white or caucasian,male,62.0,3.0,0.0,0.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
MS,harrison county,white or caucasian,female,,2.0,0.0,0.0,own,yes,"less than $15,000",high school graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,male,72.0,2.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",some high school,"no, did not evacuate"
MS,harrison county,white or caucasian,female,51.0,5.0,3.0,0.0,own,yes,"over $80,000",post graduate,"no, did not evacuate"
MS,jackson county,white or caucasian,female,25.0,6.0,4.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
LA,plaquemines parish,african american or black,female,,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,female,40.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,50.0,3.0,0.0,0.0,own,yes,"over $80,000",high school graduate,"yes, evacuated"
LA,orleans parish,african american or black,male,36.0,6.0,2.0,0.0,rent,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
AL,mobile county,african american or black,male,49.0,4.0,1.0,0.0,rent,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
MS,harrison county,white or caucasian,female,51.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
AL,mobile county,white or caucasian,female,60.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,st. charles parish,white or caucasian,female,48.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"yes, evacuated"
AL,mobile county,white or caucasian,female,25.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,38.0,5.0,3.0,0.0,rent,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,male,39.0,3.0,1.0,0.0,own,yes,,some college,"yes, evacuated"
LA,st. charles parish,white or caucasian,male,59.0,2.0,0.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
AL,baldwin county,white or caucasian,male,49.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,st. tammany parish,white or caucasian,male,,2.0,0.0,0.0,own,no [skip to q108],,,"no, did not evacuate"
LA,st. bernard parish,other,male,45.0,4.0,1.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"no, did not evacuate"
AL,mobile county,white or caucasian,female,76.0,2.0,0.0,0.0,rent,no [skip to q108],"$15,000 to $24,999",some college,"no, did not evacuate"
LA,plaquemines parish,white or caucasian,female,35.0,6.0,4.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,47.0,5.0,2.0,1.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
MS,hancock county,white or caucasian,male,46.0,4.0,0.0,1.0,own,yes,"over $80,000",post graduate,"no, did not evacuate"
AL,mobile county,white or caucasian,male,56.0,6.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
MS,jackson county,white or caucasian,male,45.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,85.0,2.0,0.0,1.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,46.0,2.0,1.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
MS,jackson county,white or caucasian,female,39.0,5.0,1.0,0.0,own,no [skip to q108],,some college,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,49.0,3.0,1.0,0.0,own,no [skip to q108],"over $80,000",some college,"no, did not evacuate"
MS,harrison county,white or caucasian,male,72.0,1.0,,,own,no [skip to q108],"less than $15,000",some college,"no, did not evacuate"
LA,st. bernard parish,white or caucasian,female,55.0,3.0,0.0,0.0,own,yes,"over $80,000",high school graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,male,78.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"yes, evacuated"
MS,harrison county,,female,62.0,3.0,0.0,1.0,own,yes,"$25,000 to $39,999",some high school,"yes, evacuated"
AL,baldwin county,white or caucasian,male,49.0,4.0,1.0,0.0,own,yes,"$25,000 to $39,999",some college,"yes, evacuated"
LA,st. charles parish,american indian,female,52.0,3.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
LA,orleans parish,african american or black,female,77.0,2.0,0.0,0.0,rent,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
LA,st. bernard parish,white or caucasian,male,18.0,4.0,0.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
LA,jefferson parish,white or caucasian,female,43.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,male,55.0,3.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",college graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,male,65.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"yes, evacuated"
MS,jackson county,white or caucasian,female,46.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,28.0,5.0,3.0,0.0,own,yes,,high school graduate,"yes, evacuated"
AL,mobile county,african american or black,female,51.0,3.0,1.0,0.0,other,no [skip to q108],"less than $15,000",college graduate,"no, did not evacuate"
LA,st. charles parish,white or caucasian,male,47.0,5.0,2.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,african american or black,female,55.0,4.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
LA,st. bernard parish,white or caucasian,female,64.0,4.0,2.0,0.0,own,no [skip to q108],"less than $15,000",some college,"yes, evacuated"
AL,mobile county,white or caucasian,female,52.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
LA,plaquemines parish,american indian,female,45.0,3.0,0.0,0.0,own,yes,"over $80,000",high school graduate,"yes, evacuated"
MS,harrison county,white or caucasian,female,21.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,jefferson parish,white or caucasian,male,72.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,hancock county,white or caucasian,female,44.0,5.0,1.0,0.0,own,yes,"$15,000 to $24,999",college graduate,"no, did not evacuate"
MS,jackson county,white or caucasian,male,40.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
LA,jefferson parish,white or caucasian,female,59.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,female,76.0,4.0,1.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
MS,harrison county,other,male,79.0,2.0,0.0,0.0,rent,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,jefferson parish,white or caucasian,male,66.0,3.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
AL,baldwin county,white or caucasian,male,71.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,white or caucasian,male,37.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,hancock county,white or caucasian,female,61.0,1.0,,,own,yes,"less than $15,000",some college,"no, did not evacuate"
LA,orleans parish,white or caucasian,male,54.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
LA,plaquemines parish,white or caucasian,female,38.0,4.0,3.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
LA,jefferson parish,white or caucasian,male,68.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
MS,harrison county,white or caucasian,female,48.0,21.0,0.0,0.0,own,yes,,some college,"no, did not evacuate"
AL,mobile county,white or caucasian,male,70.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
LA,st. bernard parish,white or caucasian,female,74.0,3.0,1.0,0.0,own,yes,,,"no, did not evacuate"
LA,st. charles parish,white or caucasian,male,66.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,jackson county,white or caucasian,female,62.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"no, did not evacuate"
LA,orleans parish,african american or black,male,57.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,orleans parish,white or caucasian,female,57.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
MS,jackson county,white or caucasian,male,30.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
LA,st. charles parish,white or caucasian,male,69.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
LA,jefferson parish,white or caucasian,female,68.0,2.0,0.0,0.0,own,yes,"$15,000 to $24,999",,"no, did not evacuate"
LA,orleans parish,hispanic,female,56.0,1.0,,,rent,no [skip to q108],,some college,"no, did not evacuate"
MS,harrison county,white or caucasian,male,38.0,4.0,2.0,0.0,rent,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,st. charles parish,white or caucasian,male,48.0,4.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,female,54.0,5.0,2.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
AL,mobile county,african american or black,male,40.0,4.0,2.0,0.0,own,yes,"less than $15,000",some high school,"yes, evacuated"
LA,jefferson parish,white or caucasian,male,81.0,2.0,0.0,1.0,own,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
MS,hancock county,white or caucasian,male,60.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,mobile county,white or caucasian,female,68.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
MS,hancock county,white or caucasian,male,41.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,male,62.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
MS,jackson county,white or caucasian,female,44.0,4.0,1.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
AL,mobile county,african american or black,male,52.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
MS,harrison county,american indian,female,72.0,1.0,,,rent,no [skip to q108],,some high school,"yes, evacuated"
LA,jefferson parish,white or caucasian,male,59.0,2.0,0.0,0.0,own,yes,,post graduate,"yes, evacuated"
MS,hancock county,white or caucasian,male,30.0,1.0,,,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
LA,plaquemines parish,white or caucasian,female,26.0,5.0,3.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,st. bernard parish,african american or black,female,30.0,3.0,1.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"yes, evacuated"
LA,orleans parish,white or caucasian,female,54.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"no, did not evacuate"
LA,jefferson parish,african american or black,female,24.0,3.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,,male,60.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,st. tammany parish,white or caucasian,male,41.0,5.0,3.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
AL,baldwin county,african american or black,male,50.0,4.0,1.0,0.0,own,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
LA,plaquemines parish,white or caucasian,female,60.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",some college,"yes, evacuated"
MS,harrison county,white or caucasian,male,71.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,female,53.0,4.0,2.0,1.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,plaquemines parish,white or caucasian,female,61.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
AL,mobile county,white or caucasian,male,79.0,1.0,,,own,yes,"$15,000 to $24,999",some college,"no, did not evacuate"
MS,hancock county,,male,,,,,own,,,,"no, did not evacuate"
MS,hancock county,,female,,,,,other,,,,"yes, evacuated"
LA,st. charles parish,african american or black,male,38.0,4.0,2.0,0.0,own,yes,,some college,"yes, evacuated"
LA,jefferson parish,white or caucasian,male,53.0,3.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,female,66.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
LA,jefferson parish,white or caucasian,female,39.0,4.0,2.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,st. charles parish,white or caucasian,male,56.0,3.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
LA,jefferson parish,white or caucasian,male,67.0,3.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
MS,harrison county,white or caucasian,female,62.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,hancock county,white or caucasian,female,60.0,3.0,0.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
LA,orleans parish,,female,65.0,3.0,0.0,1.0,other,no [skip to q108],,high school graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,female,46.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"no, did not evacuate"
AL,baldwin county,white or caucasian,female,66.0,2.0,0.0,1.0,rent,yes,"$25,000 to $39,999",some college,"yes, evacuated"
MS,hancock county,african american or black,male,30.0,5.0,3.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,male,60.0,3.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,st. bernard parish,white or caucasian,male,61.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",some college,"yes, evacuated"
AL,mobile county,white or caucasian,male,32.0,3.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,baldwin county,white or caucasian,male,62.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some high school,"no, did not evacuate"
LA,orleans parish,,female,,2.0,0.0,0.0,other,,,,"yes, evacuated"
LA,plaquemines parish,white or caucasian,female,46.0,3.0,1.0,0.0,own,yes,"over $80,000",high school graduate,"no, did not evacuate"
LA,orleans parish,white or caucasian,male,42.0,2.0,0.0,0.0,own,yes,,post graduate,"yes, evacuated"
