state,samp,gender,q1110,q99,q102,q103,q104,q105,q106,q112,q113,q2
LA,orleans parish,female,african american or black,77.0,2.0,0.0,0.0,rent,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
LA,st. bernard parish,male,white or caucasian,18.0,4.0,0.0,0.0,own,yes,"over $80,000",some college,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,43.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,male,white or caucasian,55.0,3.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",college graduate,"yes, evacuated"
LA,orleans parish,male,white or caucasian,65.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"yes, evacuated"
MS,jackson county,female,white or caucasian,46.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,28.0,5.0,3.0,0.0,own,yes,,high school graduate,"yes, evacuated"
AL,mobile county,female,african american or black,51.0,3.0,1.0,0.0,other,no [skip to q108],"less than $15,000",college graduate,"no, did not evacuate"
LA,st. charles parish,male,white or caucasian,47.0,5.0,2.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,female,african american or black,55.0,4.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
LA,st. bernard parish,female,white or caucasian,64.0,4.0,2.0,0.0,own,no [skip to q108],"less than $15,000",some college,"yes, evacuated"
AL,mobile county,female,white or caucasian,52.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
LA,plaquemines parish,female,american indian,45.0,3.0,0.0,0.0,own,yes,"over $80,000",high school graduate,"yes, evacuated"
MS,harrison county,female,white or caucasian,21.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,72.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,hancock county,female,white or caucasian,44.0,5.0,1.0,0.0,own,yes,"$15,000 to $24,999",college graduate,"no, did not evacuate"
MS,jackson county,male,white or caucasian,40.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,59.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
LA,st. bernard parish,female,white or caucasian,76.0,4.0,1.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
MS,harrison county,male,other,79.0,2.0,0.0,0.0,rent,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,jefferson parish,male,white or caucasian,66.0,3.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
AL,baldwin county,male,white or caucasian,71.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,37.0,3.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
MS,hancock county,female,white or caucasian,61.0,1.0,,,own,yes,"less than $15,000",some college,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,54.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,38.0,4.0,3.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,68.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
MS,harrison county,female,white or caucasian,48.0,21.0,0.0,0.0,own,yes,,some college,"no, did not evacuate"
AL,mobile county,male,white or caucasian,70.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
LA,st. bernard parish,female,white or caucasian,74.0,3.0,1.0,0.0,own,yes,,,"no, did not evacuate"
LA,st. charles parish,male,white or caucasian,66.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,jackson county,female,white or caucasian,62.0,2.0,0.0,0.0,own,no [skip to q108],,post graduate,"no, did not evacuate"
LA,orleans parish,male,african american or black,57.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,orleans parish,female,white or caucasian,57.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
MS,jackson county,male,white or caucasian,30.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
LA,st. charles parish,male,white or caucasian,69.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
LA,jefferson parish,female,white or caucasian,68.0,2.0,0.0,0.0,own,yes,"$15,000 to $24,999",,"no, did not evacuate"
LA,orleans parish,female,hispanic,56.0,1.0,,,rent,no [skip to q108],,some college,"no, did not evacuate"
MS,harrison county,male,white or caucasian,38.0,4.0,2.0,0.0,rent,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,st. charles parish,male,white or caucasian,48.0,4.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
AL,baldwin county,female,white or caucasian,54.0,5.0,2.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
AL,mobile county,male,african american or black,40.0,4.0,2.0,0.0,own,yes,"less than $15,000",some high school,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,81.0,2.0,0.0,1.0,own,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
MS,hancock county,male,white or caucasian,60.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,68.0,2.0,0.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
MS,hancock county,male,white or caucasian,41.0,3.0,1.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,62.0,1.0,,,own,no [skip to q108],"$40,000 to $79,999",some college,"yes, evacuated"
MS,jackson county,female,white or caucasian,44.0,4.0,1.0,0.0,own,no [skip to q108],,high school graduate,"no, did not evacuate"
AL,mobile county,male,african american or black,52.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
MS,harrison county,female,american indian,72.0,1.0,,,rent,no [skip to q108],,some high school,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,59.0,2.0,0.0,0.0,own,yes,,post graduate,"yes, evacuated"
MS,hancock county,male,white or caucasian,30.0,1.0,,,own,yes,"$25,000 to $39,999",college graduate,"no, did not evacuate"
LA,plaquemines parish,female,white or caucasian,26.0,5.0,3.0,0.0,own,yes,"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,st. bernard parish,female,african american or black,30.0,3.0,1.0,0.0,own,yes,"$25,000 to $39,999",college graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,54.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"no, did not evacuate"
LA,jefferson parish,female,african american or black,24.0,3.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,male,,60.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,st. tammany parish,male,white or caucasian,41.0,5.0,3.0,0.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
AL,baldwin county,male,african american or black,50.0,4.0,1.0,0.0,own,no [skip to q108],"less than $15,000",some high school,"no, did not evacuate"
LA,plaquemines parish,female,white or caucasian,60.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",some college,"yes, evacuated"
MS,harrison county,male,white or caucasian,71.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",post graduate,"yes, evacuated"
LA,st. bernard parish,female,white or caucasian,53.0,4.0,2.0,1.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,61.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
AL,mobile county,male,white or caucasian,79.0,1.0,,,own,yes,"$15,000 to $24,999",some college,"no, did not evacuate"
MS,hancock county,male,,,,,,own,,,,"no, did not evacuate"
MS,hancock county,female,,,,,,other,,,,"yes, evacuated"
LA,st. charles parish,male,african american or black,38.0,4.0,2.0,0.0,own,yes,,some college,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,53.0,3.0,0.0,0.0,own,yes,,college graduate,"yes, evacuated"
AL,baldwin county,female,white or caucasian,66.0,2.0,0.0,0.0,own,yes,,college graduate,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,39.0,4.0,2.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,56.0,3.0,0.0,0.0,own,no [skip to q108],,college graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,67.0,3.0,0.0,0.0,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
MS,harrison county,female,white or caucasian,62.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
MS,hancock county,female,white or caucasian,60.0,3.0,0.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"yes, evacuated"
LA,orleans parish,female,,65.0,3.0,0.0,1.0,other,no [skip to q108],,high school graduate,"yes, evacuated"
LA,st. bernard parish,female,white or caucasian,46.0,2.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,66.0,2.0,0.0,1.0,rent,yes,"$25,000 to $39,999",some college,"yes, evacuated"
MS,hancock county,male,african american or black,30.0,5.0,3.0,0.0,own,no [skip to q108],"$25,000 to $39,999",college graduate,"yes, evacuated"
LA,st. bernard parish,male,white or caucasian,60.0,3.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"yes, evacuated"
LA,st. bernard parish,male,white or caucasian,61.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",some college,"yes, evacuated"
AL,mobile county,male,white or caucasian,32.0,3.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,62.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",some high school,"no, did not evacuate"
LA,orleans parish,female,,,2.0,0.0,0.0,other,,,,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,46.0,3.0,1.0,0.0,own,yes,"over $80,000",high school graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,42.0,2.0,0.0,0.0,own,yes,,post graduate,"yes, evacuated"
MS,hancock county,female,white or caucasian,65.0,1.0,,,own,no [skip to q108],"$15,000 to $24,999",some college,"yes, evacuated"
LA,st. tammany parish,female,white or caucasian,49.0,3.0,0.0,0.0,own,yes,"over $80,000",some college,"no, did not evacuate"
MS,jackson county,male,white or caucasian,42.0,8.0,6.0,0.0,own,yes,"over $80,000",high school graduate,"yes, evacuated"
LA,st. tammany parish,female,white or caucasian,76.0,2.0,0.0,0.0,own,no [skip to q108],,,"no, did not evacuate"
MS,harrison county,female,african american or black,69.0,3.0,0.0,1.0,own,no [skip to q108],"over $80,000",post graduate,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,41.0,4.0,2.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
LA,st. john the baptist parish,female,african american or black,53.0,5.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,female,other,62.0,2.0,0.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,61.0,1.0,,,own,no [skip to q108],"$25,000 to $39,999",some college,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,62.0,3.0,0.0,0.0,own,yes,,post graduate,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,45.0,3.0,0.0,1.0,own,no [skip to q108],"$40,000 to $79,999",high school graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,29.0,2.0,0.0,0.0,own,no [skip to q108],,some college,"no, did not evacuate"
LA,st. charles parish,male,white or caucasian,47.0,4.0,1.0,0.0,own,yes,"$40,000 to $79,999",some college,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,55.0,2.0,0.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,plaquemines parish,female,white or caucasian,64.0,2.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",some college,"no, did not evacuate"
LA,st. bernard parish,female,white or caucasian,37.0,5.0,3.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,st. charles parish,female,white or caucasian,38.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",some college,"no, did not evacuate"
LA,st. bernard parish,female,white or caucasian,62.0,5.0,1.0,0.0,own,yes,"less than $15,000",high school graduate,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,48.0,6.0,1.0,0.0,own,yes,,some college,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,23.0,23.0,0.0,0.0,rent,yes,"less than $15,000",some college,"yes, evacuated"
LA,st. john the baptist parish,male,white or caucasian,49.0,4.0,0.0,0.0,own,no [skip to q108],"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,orleans parish,male,white or caucasian,60.0,2.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
MS,harrison county,male,white or caucasian,55.0,2.0,0.0,0.0,own,yes,,high school graduate,"no, did not evacuate"
AL,baldwin county,male,white or caucasian,57.0,3.0,0.0,1.0,own,yes,"$40,000 to $79,999",post graduate,"no, did not evacuate"
LA,plaquemines parish,female,white or caucasian,67.0,3.0,0.0,1.0,own,no [skip to q108],"$40,000 to $79,999",post graduate,"yes, evacuated"
MS,harrison county,male,white or caucasian,55.0,4.0,1.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,st. tammany parish,female,white or caucasian,27.0,4.0,2.0,0.0,own,yes,,college graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,70.0,2.0,0.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
LA,jefferson parish,female,white or caucasian,33.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"yes, evacuated"
MS,harrison county,female,white or caucasian,55.0,2.0,0.0,0.0,own,yes,"over $80,000",college graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,72.0,2.0,0.0,0.0,own,no [skip to q108],"$15,000 to $24,999",college graduate,"no, did not evacuate"
LA,st. bernard parish,male,other,44.0,2.0,,,rent,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
AL,mobile county,female,white or caucasian,69.0,3.0,0.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"yes, evacuated"
LA,plaquemines parish,female,white or caucasian,39.0,4.0,2.0,0.0,own,yes,"over $80,000",post graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,21.0,3.0,0.0,0.0,rent,no [skip to q108],"$40,000 to $79,999",college graduate,"no, did not evacuate"
AL,baldwin county,female,white or caucasian,76.0,2.0,0.0,1.0,own,yes,"over $80,000",college graduate,"no, did not evacuate"
LA,orleans parish,female,african american or black,58.0,2.0,0.0,1.0,own,no [skip to q108],,some college,"no, did not evacuate"
LA,st. charles parish,female,white or caucasian,34.0,4.0,2.0,0.0,own,no [skip to q108],"over $80,000",high school graduate,"yes, evacuated"
MS,jackson county,male,african american or black,48.0,5.0,3.0,0.0,own,no [skip to q108],"over $80,000",some college,"no, did not evacuate"
LA,st. john the baptist parish,male,white or caucasian,69.0,1.0,,,own,yes,"$25,000 to $39,999",some college,"no, did not evacuate"
MS,hancock county,female,,,2.0,0.0,0.0,own,no [skip to q108],,,"yes, evacuated"
LA,orleans parish,female,african american or black,85.0,1.0,,,own,no [skip to q108],"less than $15,000",college graduate,"yes, evacuated"
AL,mobile county,female,white or caucasian,42.0,4.0,2.0,0.0,own,yes,"$40,000 to $79,999",college graduate,"no, did not evacuate"
LA,st. john the baptist parish,female,white or caucasian,44.0,6.0,3.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
MS,harrison county,male,white or caucasian,45.0,4.0,2.0,0.0,own,no [skip to q108],,some high school,"yes, evacuated"
LA,st. charles parish,male,white or caucasian,24.0,3.0,1.0,0.0,own,yes,"$25,000 to $39,999",high school graduate,"no, did not evacuate"
LA,orleans parish,female,african american or black,43.0,4.0,2.0,0.0,own,yes,"$15,000 to $24,999",college graduate,"yes, evacuated"
AL,baldwin county,male,white or caucasian,74.0,2.0,0.0,0.0,own,no [skip to q108],"$40,000 to $79,999",college graduate,"yes, evacuated"
LA,orleans parish,female,white or caucasian,75.0,2.0,0.0,0.0,own,no [skip to q108],"over $80,000",college graduate,"yes, evacuated"
LA,jefferson parish,male,white or caucasian,63.0,3.0,0.0,0.0,own,yes,"$15,000 to $24,999",some college,"no, did not evacuate"
LA,st. bernard parish,male,white or caucasian,79.0,2.0,0.0,0.0,own,no [skip to q108],,some college,"yes, evacuated"
AL,baldwin county,female,white or caucasian,60.0,3.0,0.0,0.0,own,yes,"$15,000 to $24,999",high school graduate,"no, did not evacuate"
MS,harrison county,male,white or caucasian,59.0,1.0,,,own,yes,"less than $15,000",some high school,"no, did not evacuate"
