StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q13_3_TEXT,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42_1,Q42_2,Q42_3,Q43,Q44,Code
12/29/2017 12:25,12/29/2017 12:30,IP Address,71.41.112.90,100,266,TRUE,12/29/2017 12:30,R_2y2FH0OOcu9zvEt,,,,,28.53829956,-81.3792038,anonymous,EN,A little,A lot,A great deal,A moderate amount,A little,A little,Yes,A lot,A little,A great deal,A great deal,A moderate amount,A moderate amount,No,,,,,,,Stay,Stay,"Having pets,Job obligations",None at all,,Yes,Before 2016 (Please specify the year),2004,Evacuate,Yes,32765,33,Female,Caucasian,College graduate,"$40,000 to $80,000",6,Yes,No,No,Yes,32765,10 to 30 miles,Detached single family home,Brick or block,Rent,No,Seminole,No,,,,,No,,,No,No,No,Yes,A16SBLA5LW3HXA,302045
12/29/2017 12:29,12/29/2017 12:34,IP Address,96.59.151.244,100,284,TRUE,12/29/2017 12:34,R_3kLiRCT4zNd6t3E,,,,,28.04069519,-81.90429688,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A little,A little,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A little,None at all,A little,None at all,Evacuate,Evacuate,"Having elderly family member(s),Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.)",None at all,,Yes,Before 2016 (Please specify the year),,Stay,Yes,33805,59,Female,Caucasian,High school graduate,"$40,000 to $80,000",2,No,No,No,Yes,33805,More than 70 miles,Mobile or manufactured home,Other,Own,No,polk,Yes,Voluntary (should),"Radio or TV,Social media or internet",September 1st (Friday),No,Yes,September 2nd (Saturday),Afternoon,No,No,No,Yes,A3C56IT6C70JAW,666022
12/29/2017 12:40,12/29/2017 12:43,IP Address,98.174.41.39,100,209,TRUE,12/29/2017 12:43,R_us63uQPlzdXLMQN,,,,,30.45779419,-87.2582016,anonymous,EN,A moderate amount,A lot,A moderate amount,A lot,A lot,A lot,Yes,A great deal,A little,A lot,A great deal,A lot,A moderate amount,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Stay,Stay,"Having young children,Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.)",None at all,,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,32526,34,Male,Caucasian,Graduate school,"$40,000 to $80,000",3,Yes,No,Yes,Yes,32526,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,escambia,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",August 31th (Thursday),No,No,,,No,No,No,Yes,A2KYM04IWQEJ2V,129872
12/29/2017 13:11,12/29/2017 13:17,IP Address,66.229.69.100,100,355,TRUE,12/29/2017 13:17,R_1BQnW1U1e1XxcqC,,,,,25.98629761,-80.15180206,anonymous,EN,A lot,A little,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A moderate amount,A great deal,A moderate amount,A moderate amount,Yes,A lot,A lot,A lot,A moderate amount,A lot,A lot,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.)",A lot,Increased my desire to leave,No,,,,,33009,25,Male,Asian,Some college,"$40,000 to $80,000",2,No,No,No,Yes,92614,Within 1 mile,Condo/apartment - 4 stories or less,Wood,Rent,Yes,Broward,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)","September 10th (Sunday, hit the Keys)",No,Yes,September 9th (Saturday),Morning,No,No,No,No,A1DWIG0BH1OHJV,232226
12/29/2017 13:17,12/29/2017 13:21,IP Address,47.197.1.85,100,241,TRUE,12/29/2017 13:21,R_BVdXFqQqIcXeu0F,,,,,28.12030029,-82.35289764,anonymous,EN,A lot,A little,A lot,A lot,A little,A little,Yes,A great deal,A moderate amount,A lot,A little,A little,A lot,Yes,A great deal,A great deal,A little,A little,A moderate amount,A moderate amount,Evacuate,,Having pets,A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2004,Stay,Yes,33603,39,Male,Other,Graduate school,"$40,000 to $80,000",2,No,No,No,Yes,33603,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,hillsborough,No,,,,,Yes,"September 10th (Sunday, hit the Keys)",Afternoon,No,No,No,Yes,A19EAP86YMHHC9,956376
12/29/2017 13:42,12/29/2017 13:48,IP Address,172.243.25.30,100,375,TRUE,12/29/2017 13:48,R_2E19LDOEHwMioqS,,,,,29.00230408,-82.51909637,anonymous,EN,None at all,None at all,A little,A little,None at all,None at all,Yes,A great deal,None at all,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",None at all,,Yes,2016,,Stay,Yes,32619,33,Female,Caucasian,Some college,"$25,000 to $40,000",4,Yes,No,No,Yes,32619,10 to 30 miles,Mobile or manufactured home,Wood,Own,No,gilchrist,Yes,Mandatory (must),Word of mouth (friends/relative/neighbor),"September 6th (Wednesday, made its first landfall in Barbuda)",No,No,,,No,No,No,Yes,A2U9V05QVJR908,849469
12/29/2017 14:38,12/29/2017 14:44,IP Address,47.201.60.235,100,333,TRUE,12/29/2017 14:44,R_1jYZa7hMAWjEkAo,,,,,27.08399963,-82.45010376,anonymous,EN,A lot,A little,A lot,A lot,A great deal,A great deal,Yes,A little,A little,A lot,A great deal,A moderate amount,A lot,Yes,A little,A lot,A moderate amount,A moderate amount,A lot,A moderate amount,Evacuate,Evacuate,None,A little,Increased my desire to leave,No,,,,,34285,63,Male,Caucasian,College graduate,"$25,000 to $40,000",1,No,No,No,No,34285,Within 1 mile,Condo/apartment - 4 stories or less,Wood,Rent,No,Sarasota,Yes,Mandatory (must),Text alerts  or phone calls from officials,September 8th (Friday),No,Yes,"September 6th (Wednesday, made its first landfall in Barbuda)",Morning,No,No,No,No, COPIEDA1WABQVM8N5PN1,743607
12/29/2017 15:18,12/29/2017 15:28,IP Address,45.17.46.180,100,621,TRUE,12/29/2017 15:28,R_1Fn4iI8vjPHxXSe,,,,,25.91220093,-80.39649963,anonymous,EN,A great deal,A lot,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A little,A great deal,A great deal,A great deal,A great deal,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.),Job obligations",A lot,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,33018,25,Male,Hispanic,Some college,"$40,000 to $80,000",2,No,No,No,Yes,33018,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Miami Dade County,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)",September 1st (Friday),No,No,,,No,No,No,Yes,A2IDWPWTYTRD5Y,106447
12/29/2017 15:39,12/29/2017 15:45,IP Address,98.77.142.18,100,311,TRUE,12/29/2017 15:45,R_xAsyEJz8q8wA5Vv,,,,,26.1829071,-80.22380066,anonymous,EN,A lot,A little,A lot,A lot,A little,A little,Yes,A moderate amount,A little,A little,A great deal,A great deal,A great deal,No,,,,,,,Neither,,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A little,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Stay,No,33066,55,Female,Caucasian,Some college,"$40,000 to $80,000",1,No,No,No,No,33066,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Own,Yes,Broward,No,,,,,No,,,No,No,No,No,A38RG3TI9G2BP9,144630
12/29/2017 15:59,12/29/2017 16:05,IP Address,50.89.188.246,100,334,TRUE,12/29/2017 16:05,R_1I9JyYWddbSQenf,,,,,28.38989258,-81.43659973,anonymous,EN,A great deal,A lot,A great deal,A lot,A great deal,A lot,Yes,A lot,A little,A lot,A great deal,A little,A great deal,Yes,A little,A great deal,A great deal,A lot,A moderate amount,A moderate amount,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.)",None at all,,Yes,2016,,Stay,Yes,32821,25,Female,Caucasian,College graduate,"$25,000 to $40,000",1,No,No,No,Yes,32821,50 to 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Orange,Yes,Voluntary (should),Social media or internet,"September 4th (Monday, became Category 5)",,Yes,September 8th (Friday),Evening,No,No,No,Yes,A1AN6VEO1HFAOX,347456
12/29/2017 17:28,12/29/2017 17:33,IP Address,73.42.79.38,100,281,TRUE,12/29/2017 17:33,R_6D3DYKCMcUXjPz3,,,,,28.94000244,-81.98970032,anonymous,EN,A lot,A lot,A great deal,A great deal,A little,A little,Yes,A lot,A moderate amount,A moderate amount,A great deal,A moderate amount,A lot,Yes,A lot,A lot,A lot,A moderate amount,A moderate amount,A little,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.)",None at all,,Yes,2016,,Evacuate,Yes,32084,20,Female,Caucasian,Some college,"$40,000 to $80,000",4,No,No,No,Yes,32084,1 to 10 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,No,St Johns,No,,,,No,Yes,September 8th (Friday),Evening,No,No,No,Yes,A1ABN4F813NLTF,115272
12/29/2017 17:41,12/29/2017 17:47,IP Address,99.118.6.26,100,395,TRUE,12/29/2017 17:47,R_qJaJiZ6K0TYwIZb,,,,,25.92739868,-80.18009949,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A moderate amount,A great deal,None at all,A great deal,Yes,A moderate amount,A great deal,A great deal,A moderate amount,A lot,A little,Stay,Stay,None,A moderate amount,Decreased my desire to leave,Yes,Before 2016 (Please specify the year),2004,Stay,Yes,33162,23,Male,Other,Some college,"$40,000 to $80,000",4,No,No,No,No,33162,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Dade,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)","September 4th (Monday, became Category 5)",No,No,,,No,No,No,Yes,AWJDPT6Z7P23Z,864008
12/29/2017 17:46,12/29/2017 17:50,IP Address,99.65.53.90,100,199,TRUE,12/29/2017 17:50,R_24kmyCjilyk4rjd,,,,,30.16720581,-81.77149963,anonymous,EN,A moderate amount,A little,A little,A little,A lot,A lot,Yes,A lot,A moderate amount,A little,A great deal,A moderate amount,A moderate amount,Yes,A little,A little,A moderate amount,A lot,A lot,A little,Neither,Stay,Having pets,A lot,Increased my desire to leave,Yes,2017 before Irma,,Stay,Yes,32073,34,Female,Caucasian,College graduate,"Over $80,000",5,Yes,No,No,Yes,32073,10 to 30 miles,Detached single family home,Wood,Own,Yes,Clay,No,,,,Yes,No,,,No,No,No,Yes,A29MWRS5HRPCZH,950464
12/29/2017 19:14,12/29/2017 19:19,IP Address,107.77.216.124,100,262,TRUE,12/29/2017 19:19,R_1mztz5qQsOHIy3H,,,,,28.48069763,-81.55180359,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A great deal,A great deal,A moderate amount,A great deal,Yes,A great deal,A great deal,A great deal,A lot,A great deal,A great deal,Evacuate,Stay,"Having young children,Having pets,Job obligations",None at all,,Yes,Before 2016 (Please specify the year),2004,Stay,Yes,34481,28,Female,Caucasian,College graduate,"$15,000 to $25,000",3,Yes,No,No,Yes,34461,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,citrus,No,,,,,Yes,September 2nd (Saturday),Morning,No,No,Yes,No,  Copied A2L1699AZ4DDMV,266847
12/29/2017 19:21,12/29/2017 19:26,IP Address,71.208.33.46,100,261,TRUE,12/29/2017 19:26,R_1EXa8Uq0uxxskIC,,,,,26.62539673,-81.62480164,anonymous,EN,A great deal,None at all,None at all,A little,A great deal,A little,Yes,A little,A little,None at all,None at all,None at all,A little,No,,,,,,,Stay,Stay,"Having young children,Having pets",None at all,,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,33952,37,Female,Caucasian,Some college,"$40,000 to $80,000",2,Yes,No,No,Yes,33952,1 to 10 mile,Detached single family home,Brick or block,Rent,No,charlotte,Yes,Mandatory (must),Social media or internet,"September 10th (Sunday, hit the Keys)",No,Yes,"September 6th (Wednesday, made its first landfall in Barbuda)",Morning,No,No,No,Yes,A1CKFNKYV9OMY0,367960
12/29/2017 20:12,12/29/2017 20:21,IP Address,73.104.10.48,100,540,TRUE,12/29/2017 20:21,R_2SwT2wVZDmCIRh3,,,,,30.37030029,-81.58719635,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Evacuate,Evacuate,"Having young children,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",A great deal,Increased my desire to leave,Yes,2016,,Evacuate,Yes,32277,28,Female,African American,Some college,"Less than $15,000",5,Yes,No,No,No,32211,Within 1 mile,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Duval,Yes,Mandatory (must),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood,Text alerts  or phone calls from officials,Other",September 1st (Friday),No,No,,,Yes,Yes,Yes,Yes,A1PWKG2OZ68UQ9,117728
12/29/2017 21:51,12/29/2017 21:56,IP Address,71.220.167.96,100,320,TRUE,12/29/2017 21:56,R_eqBohQAzkSIlQUF,,,,,30.45629883,-84.35399628,anonymous,EN,A little,A lot,A moderate amount,A moderate amount,None at all,A little,Yes,A great deal,None at all,A great deal,A great deal,A lot,A little,Yes,A great deal,A great deal,A great deal,A great deal,A moderate amount,A great deal,Stay,Stay,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A moderate amount,Increased my desire to leave,Yes,2016,,Stay,Yes,32343,36,Female,African American,Graduate school,"$25,000 to $40,000",3,Yes,No,No,Yes,32343,More than 70 miles,Duplex or triplex home,Brick or block,Own,Yes,Gadsden,Yes,Voluntary (should),"Radio or TV,Social media or internet",September 2nd (Saturday),No,No,,,No,No,Yes,Yes,A106CKWF3NPKG,315100
12/29/2017 22:12,12/29/2017 22:17,IP Address,216.53.168.55,100,305,TRUE,12/29/2017 22:17,R_3MFsqFs5tYjxt0l,,,,,28.54449463,-81.37059784,anonymous,EN,A moderate amount,A little,A lot,A great deal,None at all,None at all,Yes,A great deal,A moderate amount,A lot,A great deal,A lot,A lot,No,,,,,,,Neither,Stay,Having pets,A little,Decreased my desire to leave,Yes,Before 2016 (Please specify the year),2004,Stay,Yes,34746,57,Male,Caucasian,Some college,"$40,000 to $80,000",3,No,No,No,Yes,34746,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,Osceola,No,,,,,No,,,No,No,No,Yes,A2TIOFDLKORPZ0,984105
12/29/2017 23:47,12/29/2017 23:51,IP Address,104.14.127.183,100,207,TRUE,12/29/2017 23:51,R_1CyfgabGdBqABl6,,,,,27.64680481,-80.40350342,anonymous,EN,A great deal,A great deal,A moderate amount,A little,A lot,A little,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Evacuate,"Having young children,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",A lot,Increased my desire to leave,Yes,2016,,Evacuate,No,32968,32,Female,Caucasian,College graduate,"$25,000 to $40,000",2,Yes,No,No,No,32968,1 to 10 mile,Detached single family home,Other,Rent,No,Indian River,,,,,,No,,,No,No,No,Yes,A1GAM53QYISOIG,532343
12/29/2017 23:58,12/30/2017 0:04,IP Address,47.197.53.27,100,322,TRUE,12/30/2017 0:04,R_6g7JwdVkVi2rIGZ,,,,,28.2059021,-82.32009888,anonymous,EN,A great deal,A great deal,A moderate amount,A moderate amount,None at all,None at all,Yes,A moderate amount,A little,A great deal,A great deal,A moderate amount,A moderate amount,No,,,,,,,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",None at all,,Yes,Before 2016 (Please specify the year),2013,Stay,Yes,33544,24,Male,Caucasian,College graduate,"$25,000 to $40,000",3,No,No,No,Yes,33544,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Pasco,Yes,Voluntary (should),"Radio or TV,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",September 8th (Friday),No,No,,,No,No,No,Yes,A3OBCSZFVA4IQQ,311488
12/30/2017 5:53,12/30/2017 6:00,IP Address,71.208.87.207,100,394,TRUE,12/30/2017 6:00,R_2dhVk7AIt7Faiwv,,,,,27.02279663,-82.12660217,anonymous,EN,A lot,A little,A lot,A moderate amount,A little,A little,Yes,A moderate amount,A little,A moderate amount,A great deal,A little,A moderate amount,Yes,A little,A little,A little,A little,A little,A little,Evacuate,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,Before 2016 (Please specify the year),2004,Stay,No,33954,38,Female,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,Yes,33954,10 to 30 miles,Duplex or triplex home,Wood,Rent,No,Charlotte,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",September 9th (Saturday),,No,,,No,No,No,Yes,A2YWFGJOOHKH0Q,968920
12/30/2017 7:55,12/30/2017 8:01,IP Address,216.239.169.200,100,316,TRUE,12/30/2017 8:01,R_2akPOTBJcgtbbn1,,,,,28.39959717,-81.28949738,anonymous,EN,A moderate amount,A little,A lot,A lot,A little,A moderate amount,Yes,A lot,A little,A moderate amount,A great deal,A little,A moderate amount,Yes,A great deal,A little,A great deal,A great deal,A moderate amount,A little,Stay,,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",None at all,,Yes,2016,,Stay,Yes,32827,34,Female,Caucasian,Some college,"Over $80,000",4,Yes,No,No,Yes,32827,10 to 30 miles,Condo/apartment - 4 stories or less,Wood,Own,Yes,Orange,No,,,,,No,,,No,No,No,Yes,A1TZKOMAR1LO5Z,386385
12/30/2017 8:19,12/30/2017 8:22,IP Address,64.139.75.51,100,180,TRUE,12/30/2017 8:22,R_1q25Xf7c1Pu0GWG,,,,,28.73939514,-81.85549927,anonymous,EN,A great deal,A lot,A lot,A lot,A little,A little,Yes,A moderate amount,A lot,A great deal,A great deal,A little,A great deal,No,,,,,,,Evacuate,Evacuate,"Having pets,Job obligations",A little,Increased my desire to leave,Yes,2016,,Stay,Yes,32763,36,Female,Caucasian,College graduate,"Over $80,000",4,Yes,No,No,No,32763,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Volusia,No,,,,No,No,,,No,No,No,Yes,A19F72FI7KBTAT,796314
12/30/2017 8:28,12/30/2017 8:38,IP Address,129.171.150.141,100,591,TRUE,12/30/2017 8:38,R_1N5ojgB0ViRXFCh,,,,,25.72000122,-80.27069855,anonymous,EN,A great deal,A great deal,A lot,A great deal,A great deal,A great deal,Yes,A lot,A lot,A little,A lot,A lot,A lot,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"Having young children,Having elderly family member(s),Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",A lot,Increased my desire to leave,Yes,Before 2016 (Please specify the year),2005,Stay,Yes,33126,43,Male,Hispanic,Graduate school,"$40,000 to $80,000",4,Yes,No,No,Yes,33126,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Own,Yes,dade,No,,,,No,No,,,No,No,No,Yes,AWA07YDL0AOW6,608362
